activity,ambience,budget,color,dress_preference,drink_level,height,hijos,interest,user_latitude,user_longitude,marital_status,personality,religion,smoker,transport,weight,Rambience,accessibility,address,alcohol,area,rest_city,country,dress_code,fax,franchise,rest_latitude,rest_longitude,rest_name,other_services,price,smoking_area,state,url,zip,user_age,target_exitoso
student,family,high,purple,informal,social drinker,1.9749999999999999,independent,technology,22.184862,-100.970535,single,conformist,Catholic,True,public,70,familiar,partially,?,No_Alcohol_Served,closed,s.l.p,?,informal,?,f,22.1735954999999,-100.9946027,Pizzeria Julios,none,medium,not permitted,mexico,?,?,36,0
student,solitary,low,green,formal,social drinker,1.72,independent,technology,22.122989,-100.923811,single,hard-worker,Catholic,False,public,68,familiar,completely,Carretera Central Sn,No_Alcohol_Served,closed,San Luis Potosi,?,informal,?,f,22.1362533999999,-100.9335852,Potzocalli,none,low,none,?,?,?,36,0
student,solitary,low,green,formal,social drinker,1.72,independent,technology,22.122989,-100.923811,single,hard-worker,Catholic,False,public,68,familiar,completely,?,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.136872,-100.9345736,KFC,none,low,not permitted,San Luis Potosi,?,?,36,0
student,family,high,purple,informal,social drinker,1.9749999999999999,independent,technology,22.184862,-100.970535,single,conformist,Catholic,True,public,70,familiar,completely,Plaza del Carmen,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.1513782,-100.9746337,Unicols Pizza,none,low,none,San Luis Potosi,?,?,36,0
student,solitary,low,green,formal,social drinker,1.72,independent,technology,22.122989,-100.923811,single,hard-worker,Catholic,False,public,68,familiar,no_accessibility,Ricardo B. Anaya,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1412384,-100.9239252,Dominos Pizza,none,medium,not permitted,San Luis Potosi,?,?,36,0
student,family,high,purple,informal,social drinker,1.9749999999999999,independent,technology,22.184862,-100.970535,single,conformist,Catholic,True,public,70,familiar,no_accessibility,20 de Noviembre 1817 Tlaxcala,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.16835,-100.972466,Restaurante Guerra,none,high,section,SLP,?,78038,36,0
student,solitary,low,green,formal,social drinker,1.72,independent,technology,22.122989,-100.923811,single,hard-worker,Catholic,False,public,68,familiar,no_accessibility,Industrias 908 Valle Dorado,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.140129,-100.944872,Abondance Restaurante Bar,none,low,none,SLP,?,78399,36,0
student,family,high,purple,informal,social drinker,1.9749999999999999,independent,technology,22.184862,-100.970535,single,conformist,Catholic,True,public,70,familiar,no_accessibility,Guajardo Sn San Luis Potosi Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.155651,-100.977767,Restaurant la Chalita,none,medium,section,SLP,?,78000,36,0
student,family,high,purple,informal,social drinker,1.9749999999999999,independent,technology,22.184862,-100.970535,single,conformist,Catholic,True,public,70,familiar,no_accessibility,Ignacio Allende 785 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1568829999999,-100.978484999999,Restaurante Marisco Sam,none,medium,none,SLP,?,78310,36,1
student,family,high,purple,informal,social drinker,1.9749999999999999,independent,technology,22.184862,-100.970535,single,conformist,Catholic,True,public,70,familiar,no_accessibility,Venustiano Carranza 560 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.151189,-100.98179,Restaurante la Gran Via,none,high,none,SLP,lagranvia.com.mx,78000,36,0
student,solitary,low,green,formal,social drinker,1.72,independent,technology,22.122989,-100.923811,single,hard-worker,Catholic,False,public,68,familiar,no_accessibility,circuito oriente esq. carretera 57,No_Alcohol_Served,open,san luis potosi,mexico,casual,?,f,22.1422731999999,-100.9426537,el lechon potosino,none,low,permitted,slp,?,?,36,0
student,solitary,low,green,formal,social drinker,1.72,independent,technology,22.122989,-100.923811,single,hard-worker,Catholic,False,public,68,familiar,no_accessibility,Ricardo B. Anaya 2700 Estrella de Oriente,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.140626,-100.915657,Restaurante y Pescaderia Tampico,none,high,none,SLP,?,78000S,36,0
student,family,high,purple,informal,social drinker,1.9749999999999999,independent,technology,22.184862,-100.970535,single,conformist,Catholic,True,public,70,familiar,no_accessibility,Tangamanga 7 Tangamanga,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.159357,-100.973411,Restaurant Oriental Express,none,medium,none,SLP,?,78269,36,0
student,friends,medium,blue,no preference,abstemious,1.64,independent,none,22.078728499999755,-99.18039,single,thrifty-protector,Catholic,False,public,73,familiar,no_accessibility,Emiliano Zapata Col. Tres de Mayo,Wine-Beer,open,Cuernavaca,?,informal,?,f,22.122991749999997,-100.8445762,El cotorreo,none,low,permitted,Morelos,?,?,31,0
student,friends,medium,blue,no preference,abstemious,1.64,independent,none,22.078728499999755,-99.18039,single,thrifty-protector,Catholic,False,public,73,familiar,no_accessibility,Revolucion,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Kiku Cuernavaca,none,medium,none,Morelos,kikucuernavaca.com.mx,?,31,0
student,friends,medium,blue,no preference,abstemious,1.64,independent,none,22.078728499999755,-99.18039,single,thrifty-protector,Catholic,False,public,73,familiar,no_accessibility,40 Norte Civac 1RA. Seccion,No_Alcohol_Served,closed,Jiutepec,Mexico,informal,?,f,22.122991749999997,-100.8445762,Giovannis,none,low,none,Morelos,?,?,31,1
student,friends,medium,blue,no preference,abstemious,1.64,independent,none,22.078728499999755,-99.18039,single,thrifty-protector,Catholic,False,public,73,familiar,completely,Paseo de Las Fuentes 24 Pedregal de Las Fuentes,No_Alcohol_Served,closed,Jiutepec,Mexico,informal,?,f,22.122991749999997,-100.8445762,Restaurant Bar Coty y Pablo,none,low,none,Morelos,?,?,31,0
working-class,family,medium,black,no preference,social drinker,1.6,independent,variety,22.078728499999755,-99.183253,married,thrifty-protector,Catholic,False,public,90,familiar,no_accessibility,Rio Mayo 17 Vista Hermosa,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Subway,none,low,not permitted,Morelos,?,62290,38,0
student,family,medium,red,no preference,abstemious,1.75,independent,variety,22.078728499999755,-99.183263,single,thrifty-protector,Catholic,False,car owner,85,familiar,no_accessibility,Rio Mayo 17 Vista Hermosa,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Subway,none,low,not permitted,Morelos,?,62290,32,0
student,family,medium,red,no preference,abstemious,1.75,independent,variety,22.078728499999755,-99.183263,single,thrifty-protector,Catholic,False,car owner,85,familiar,partially,Paseo de las Fuentes,Wine-Beer,open,Jiutepec,?,casual,?,f,22.122991749999997,-100.8445762,Restaurant Familiar El Chino,variety,medium,permitted,Morelos,?,?,32,1
student,family,medium,red,no preference,abstemious,1.75,independent,variety,22.078728499999755,-99.183263,single,thrifty-protector,Catholic,False,car owner,85,familiar,no_accessibility,40 Norte Civac 1RA. Seccion,No_Alcohol_Served,closed,Jiutepec,Mexico,informal,?,f,22.122991749999997,-100.8445762,Giovannis,none,low,none,Morelos,?,?,32,1
student,family,medium,red,no preference,abstemious,1.75,independent,variety,22.078728499999755,-99.183263,single,thrifty-protector,Catholic,False,car owner,85,familiar,no_accessibility,Revolucion,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Kiku Cuernavaca,none,medium,none,Morelos,kikucuernavaca.com.mx,?,32,1
working-class,family,medium,black,no preference,social drinker,1.6,independent,variety,22.078728499999755,-99.183253,married,thrifty-protector,Catholic,False,public,90,familiar,completely,Paseo de Las Fuentes 24 Pedregal de Las Fuentes,No_Alcohol_Served,closed,Jiutepec,Mexico,informal,?,f,22.122991749999997,-100.8445762,Restaurant Bar Coty y Pablo,none,low,none,Morelos,?,?,38,1
working-class,family,medium,black,no preference,social drinker,1.6,independent,variety,22.078728499999755,-99.183253,married,thrifty-protector,Catholic,False,public,90,familiar,partially,Paseo de las Fuentes,Wine-Beer,open,Jiutepec,?,casual,?,f,22.122991749999997,-100.8445762,Restaurant Familiar El Chino,variety,medium,permitted,Morelos,?,?,38,1
working-class,family,medium,black,no preference,social drinker,1.6,independent,variety,22.078728499999755,-99.183253,married,thrifty-protector,Catholic,False,public,90,familiar,no_accessibility,Revolucion,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Kiku Cuernavaca,none,medium,none,Morelos,kikucuernavaca.com.mx,?,38,1
student,family,high,yellow,no preference,abstemious,1.4,independent,technology,22.078728499999755,-99.219589,single,thrifty-protector,Christian,False,car owner,40,familiar,partially,avenida salvador montiel,No_Alcohol_Served,closed,cuernavaca,mexico,casual,?,t,22.122991749999997,-100.8445762,Mariscos Tia Licha,none,medium,not permitted,morelos,?,62320,44,1
student,family,high,yellow,no preference,abstemious,1.4,independent,technology,22.078728499999755,-99.219589,single,thrifty-protector,Christian,False,car owner,40,familiar,no_accessibility,Rio Mayo 17 Vista Hermosa,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Subway,none,low,not permitted,Morelos,?,62290,44,0
student,family,high,yellow,no preference,abstemious,1.4,independent,technology,22.078728499999755,-99.219589,single,thrifty-protector,Christian,False,car owner,40,familiar,no_accessibility,Lomas del Mirador,Wine-Beer,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Sanborns Casa Piedra,Internet,medium,only at bar,Morelos,?,?,44,1
professional,friends,medium,blue,no preference,abstemious,1.75,independent,retro,22.1746239999999,-100.993873,widow,thrifty-protector,none,False,public,80,familiar,no_accessibility,Nereo Rodriguez Barragan 450 E Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.156376,-100.998355,Koye Sushi,none,high,none,SLP,?,78000,43,0
professional,friends,medium,blue,no preference,abstemious,1.75,independent,retro,22.1746239999999,-100.993873,widow,thrifty-protector,none,False,public,80,familiar,no_accessibility,Venustiano Carranza 1809 C Polanco,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.149192,-101.002936,Sushi Itto,none,medium,none,SLP,sushi-itto.com.mx,78220,43,1
professional,friends,medium,blue,no preference,abstemious,1.75,independent,retro,22.1746239999999,-100.993873,widow,thrifty-protector,none,False,public,80,familiar,no_accessibility,Venustiano Carranza 719 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.150802,-100.98268,Tortas Locas Hipocampo,none,medium,not permitted,SLP,?,78000,43,0
professional,friends,medium,blue,no preference,abstemious,1.75,independent,retro,22.1746239999999,-100.993873,widow,thrifty-protector,none,False,public,80,familiar,no_accessibility,Mexico 2015 Providencia,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.17655535,-100.973614,Restaurante Pueblo Bonito,none,high,none,SLP,?,78395,43,0
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,no_accessibility,Julian de Los Reyes 400 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.153703,-100.979033,Restaurante El Cielo Potosino,none,medium,none,SLP,?,78000,33,1
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,no_accessibility,Ignacio Allende 785 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1568829999999,-100.978484999999,Restaurante Marisco Sam,none,medium,none,SLP,?,78310,33,1
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,no_accessibility,Miguel Barragan 46 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.145893,-100.97487,Restaurant de Mariscos de Picon,none,low,section,SLP,?,79300,33,1
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,no_accessibility,Ignacio Aldama 300 Centro,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.1509809999999,-100.977412,La Cantina Restaurante,none,high,none,SLP,lacantinaslp.com,78000,33,1
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,completely,Plaza del Carmen,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.1513782,-100.9746337,Unicols Pizza,none,low,none,San Luis Potosi,?,?,33,1
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,no_accessibility,Francisco I. Madero 145 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.151189,-100.977058,Restaurante Versalles,none,low,section,SLP,?,78000,33,1
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,no_accessibility,1a. de Lozada 1,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.14955,-100.97797,El Rincon de San Francisco,none,medium,none,SLP,?,?,33,1
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,no_accessibility,Francisco I. Madero 215,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.15106,-100.977659,Luna Cafe,none,medium,none,SLP,lunacafe.com.mx,?,33,1
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,no_accessibility,Guajardo Sn San Luis Potosi Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.155651,-100.977767,Restaurant la Chalita,none,medium,section,SLP,?,78000,33,1
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,no_accessibility,Constitucion 200 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.1524809999999,-100.973486,Cafeteria y Restaurant El Pacifico,none,medium,section,SLP,?,78000,33,0
student,family,medium,blue,formal,social drinker,1.7,independent,technology,22.1506829999999,-100.975342,single,thrifty-protector,Catholic,False,public,59,familiar,no_accessibility,Venustiano Carranza 560 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.151189,-100.98179,Restaurante la Gran Via,none,high,none,SLP,lagranvia.com.mx,78000,33,1
student,family,high,yellow,no preference,abstemious,1.4,independent,technology,22.078728499999755,-99.219589,single,thrifty-protector,Christian,False,car owner,40,familiar,no_accessibility,Ricardo Linares 107,Wine-Beer,closed,Cuernavaca,Mexico,formal,?,f,22.122991749999997,-100.8445762,Restaurant Las Mananitas,none,high,none,Morelos,lasmananitas.com.mx,?,44,1
student,family,high,yellow,no preference,abstemious,1.4,independent,technology,22.078728499999755,-99.219589,single,thrifty-protector,Christian,False,car owner,40,familiar,no_accessibility,La Pradera,Wine-Beer,closed,Cuernavaca,Mexico,casual,?,f,22.122991749999997,-100.8445762,Restaurant Teely,none,high,section,Morelos,?,?,44,0
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,av. seminario,No_Alcohol_Served,closed,san luis potosi,mexico,informal,?,f,22.1262926,-100.9007764,Cenaduria El RincÃ³n de Tlaquepaque,none,medium,none,san luis potosi,?,?,34,1
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,no_accessibility,De La Estrella 2005 Estrella de Oriente,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.126375,-100.910926,Restaurante la Cantina,none,medium,section,SLP,?,78396,34,1
student,friends,medium,white,formal,casual drinker,1.69,independent,none,22.143078,-100.908523,single,hard-worker,Catholic,True,car owner,69,familiar,completely,Av. Coral,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1312917,-100.9371941,Hamburguesas Valle Dorado,none,low,none,San Luis Potosi,?,?,34,0
